refresh_id,account_id,refresh_date,refresh_quarter,trigger_event_code,updated_fico_score,score_change_vs_prior,updated_utilization_pct,new_derogatory_flag,new_inquiry_count,collections_flag,bankruptcy_flag
BUR00016410,ACC0002164,2024-01-01,2024-Q1,cli_review,696,0,0.2635,0,3,0,0
BUR00016411,ACC0002164,2024-04-01,2024-Q2,annual_review,696,0,0.1076,0,2,0,0
BUR00016412,ACC0002164,2024-07-01,2024-Q3,collections_trigger,696,0,0.4895,0,0,0,0
BUR00016413,ACC0002164,2024-10-01,2024-Q4,collections_trigger,696,0,0.2914,0,0,0,0
BUR00016414,ACC0002165,2024-10-01,2024-Q4,behavioral_trigger,580,0,0.116,0,0,0,0
BUR00016415,ACC0002166,2024-10-01,2024-Q4,collections_trigger,821,0,0.7339,0,2,0,0
BUR00016416,ACC0002167,2021-10-01,2021-Q4,annual_review,699,0,0.411,0,3,0,0
BUR00016417,ACC0002167,2022-01-01,2022-Q1,annual_review,699,0,0.3067,0,3,0,0
BUR00016418,ACC0002167,2022-04-01,2022-Q2,quarterly_refresh,699,0,0.5469,0,1,0,0
BUR00016419,ACC0002167,2022-07-01,2022-Q3,cli_review,699,0,0.5894,0,1,0,0
BUR00016420,ACC0002167,2022-10-01,2022-Q4,quarterly_refresh,699,0,0.7097,0,3,0,0
BUR00016421,ACC0002167,2023-01-01,2023-Q1,quarterly_refresh,699,0,0.5194,0,2,0,0
BUR00016422,ACC0002167,2023-04-01,2023-Q2,annual_review,699,0,0.6943,0,0,0,0
BUR00016423,ACC0002167,2023-07-01,2023-Q3,annual_review,699,0,0.1234,0,2,0,0
BUR00016424,ACC0002167,2023-10-01,2023-Q4,collections_trigger,699,0,0.606,0,1,0,0
BUR00016425,ACC0002167,2024-01-01,2024-Q1,collections_trigger,699,0,0.3904,0,2,0,0
BUR00016426,ACC0002167,2024-04-01,2024-Q2,quarterly_refresh,699,0,0.3962,0,0,0,0
BUR00016427,ACC0002167,2024-07-01,2024-Q3,cli_review,699,0,0.5639,0,2,0,0
BUR00016428,ACC0002167,2024-10-01,2024-Q4,collections_trigger,699,0,0.3807,0,1,0,0
BUR00016429,ACC0002168,2021-04-01,2021-Q2,annual_review,629,0,0.2941,0,2,0,0
BUR00016430,ACC0002168,2021-07-01,2021-Q3,cli_review,629,0,0.2302,0,1,0,0
BUR00016431,ACC0002168,2021-10-01,2021-Q4,annual_review,629,0,0.6514,0,0,0,0
BUR00016432,ACC0002168,2022-01-01,2022-Q1,annual_review,629,0,0.4808,0,1,0,0
BUR00016433,ACC0002168,2022-04-01,2022-Q2,behavioral_trigger,629,0,0.7339,0,0,0,0
BUR00016434,ACC0002168,2022-07-01,2022-Q3,collections_trigger,629,0,0.6124,0,0,0,0
BUR00016435,ACC0002168,2022-10-01,2022-Q4,annual_review,629,0,0.331,0,3,0,0
BUR00016436,ACC0002168,2023-01-01,2023-Q1,cli_review,629,0,0.6587,0,1,0,0
BUR00016437,ACC0002168,2023-04-01,2023-Q2,annual_review,629,0,0.835,0,3,0,0
BUR00016438,ACC0002168,2023-07-01,2023-Q3,collections_trigger,629,0,0.8151,0,3,0,0
BUR00016439,ACC0002168,2023-10-01,2023-Q4,quarterly_refresh,629,0,0.0922,0,2,0,0
BUR00016440,ACC0002168,2024-01-01,2024-Q1,cli_review,629,0,0.7311,0,1,0,0
BUR00016441,ACC0002168,2024-04-01,2024-Q2,cli_review,629,0,0.7398,0,3,0,0
BUR00016442,ACC0002168,2024-07-01,2024-Q3,collections_trigger,629,0,0.2926,0,1,0,0
BUR00016443,ACC0002168,2024-10-01,2024-Q4,cli_review,629,0,0.5165,0,0,0,0
BUR00016444,ACC0002169,2022-04-01,2022-Q2,annual_review,785,3,0.7335,0,0,0,0
BUR00016445,ACC0002169,2022-07-01,2022-Q3,annual_review,786,1,0.0578,0,2,0,0
BUR00016446,ACC0002169,2022-10-01,2022-Q4,behavioral_trigger,790,4,0.4928,0,1,0,0
BUR00016447,ACC0002169,2023-01-01,2023-Q1,behavioral_trigger,794,4,0.9092,0,0,0,0
BUR00016448,ACC0002169,2023-04-01,2023-Q2,behavioral_trigger,798,4,0.4024,0,1,0,0
BUR00016449,ACC0002169,2023-07-01,2023-Q3,behavioral_trigger,801,3,0.6404,0,3,0,0
BUR00016450,ACC0002169,2023-10-01,2023-Q4,collections_trigger,801,0,0.4846,0,2,0,0
BUR00016451,ACC0002169,2024-01-01,2024-Q1,quarterly_refresh,803,2,0.2441,0,0,0,0
BUR00016452,ACC0002169,2024-04-01,2024-Q2,behavioral_trigger,804,1,0.484,0,1,0,0
BUR00016453,ACC0002169,2024-07-01,2024-Q3,cli_review,807,3,0.8964,0,0,0,0
BUR00016454,ACC0002169,2024-10-01,2024-Q4,collections_trigger,810,3,0.8445,0,3,0,0
BUR00016455,ACC0002170,2023-10-01,2023-Q4,collections_trigger,750,0,0.5496,0,0,0,0
BUR00016456,ACC0002170,2024-01-01,2024-Q1,cli_review,750,0,0.2835,0,0,0,0
BUR00016457,ACC0002170,2024-04-01,2024-Q2,cli_review,750,0,0.68,0,1,0,0
BUR00016458,ACC0002170,2024-07-01,2024-Q3,collections_trigger,750,0,0.8976,0,2,0,0
BUR00016459,ACC0002170,2024-10-01,2024-Q4,annual_review,750,0,0.5679,0,1,0,0
BUR00016460,ACC0002171,2024-01-01,2024-Q1,annual_review,718,0,0.1481,0,1,0,0
BUR00016461,ACC0002171,2024-04-01,2024-Q2,quarterly_refresh,718,0,0.265,0,2,0,0
BUR00016462,ACC0002171,2024-07-01,2024-Q3,quarterly_refresh,718,0,0.4711,0,3,0,0
BUR00016463,ACC0002171,2024-10-01,2024-Q4,annual_review,718,0,0.0977,0,1,0,0
BUR00016464,ACC0002172,2024-01-01,2024-Q1,behavioral_trigger,613,-4,0.6341,0,2,0,0
BUR00016465,ACC0002172,2024-04-01,2024-Q2,behavioral_trigger,606,-7,0.4392,0,3,0,0
BUR00016466,ACC0002172,2024-07-01,2024-Q3,collections_trigger,600,-6,0.4597,0,1,0,0
BUR00016467,ACC0002172,2024-10-01,2024-Q4,cli_review,593,-7,0.4065,0,3,0,0
BUR00016468,ACC0002173,2022-01-01,2022-Q1,cli_review,627,0,0.8412,0,3,0,0
BUR00016469,ACC0002173,2022-04-01,2022-Q2,collections_trigger,627,0,0.6981,0,0,0,0
BUR00016470,ACC0002173,2022-07-01,2022-Q3,collections_trigger,627,0,0.566,0,1,0,0
BUR00016471,ACC0002173,2022-10-01,2022-Q4,cli_review,627,0,0.6181,0,0,0,0
BUR00016472,ACC0002173,2023-01-01,2023-Q1,behavioral_trigger,627,0,1.0591,0,0,0,0
BUR00016473,ACC0002173,2023-04-01,2023-Q2,annual_review,627,0,0.2649,0,3,0,0
BUR00016474,ACC0002173,2023-07-01,2023-Q3,cli_review,627,0,0.2855,0,3,0,0
BUR00016475,ACC0002173,2023-10-01,2023-Q4,quarterly_refresh,627,0,0.0784,0,1,0,0
BUR00016476,ACC0002173,2024-01-01,2024-Q1,annual_review,627,0,0.1351,0,0,0,0
BUR00016477,ACC0002173,2024-04-01,2024-Q2,annual_review,627,0,0.6176,0,2,0,0
BUR00016478,ACC0002173,2024-07-01,2024-Q3,quarterly_refresh,627,0,0.77,0,0,0,0
BUR00016479,ACC0002173,2024-10-01,2024-Q4,collections_trigger,627,0,0.1351,0,2,0,0
BUR00016480,ACC0002174,2022-07-01,2022-Q3,collections_trigger,680,0,0.7686,0,2,0,0
BUR00016481,ACC0002174,2022-10-01,2022-Q4,cli_review,680,0,0.0711,0,3,0,0
BUR00016482,ACC0002174,2023-01-01,2023-Q1,behavioral_trigger,680,0,0.0969,0,0,0,0
BUR00016483,ACC0002174,2023-04-01,2023-Q2,quarterly_refresh,680,0,0.5101,0,3,0,0
BUR00016484,ACC0002174,2023-07-01,2023-Q3,quarterly_refresh,680,0,0.8037,0,0,0,0
BUR00016485,ACC0002174,2023-10-01,2023-Q4,behavioral_trigger,680,0,0.6535,0,0,0,0
BUR00016486,ACC0002174,2024-01-01,2024-Q1,quarterly_refresh,680,0,0.4464,0,0,0,0
BUR00016487,ACC0002174,2024-04-01,2024-Q2,behavioral_trigger,680,0,0.2048,0,2,0,0
BUR00016488,ACC0002174,2024-07-01,2024-Q3,behavioral_trigger,680,0,0.5092,0,0,0,0
BUR00016489,ACC0002174,2024-10-01,2024-Q4,collections_trigger,680,0,0.2138,0,1,0,0
BUR00016490,ACC0002175,2023-07-01,2023-Q3,collections_trigger,732,0,0.7615,0,2,0,0
BUR00016491,ACC0002175,2023-10-01,2023-Q4,quarterly_refresh,732,0,0.3053,0,0,0,0
BUR00016492,ACC0002175,2024-01-01,2024-Q1,quarterly_refresh,732,0,0.1238,0,0,0,0
BUR00016493,ACC0002175,2024-04-01,2024-Q2,behavioral_trigger,732,0,0.2913,0,2,0,0
BUR00016494,ACC0002175,2024-07-01,2024-Q3,collections_trigger,732,0,0.8642,0,1,0,0
BUR00016495,ACC0002175,2024-10-01,2024-Q4,annual_review,732,0,0.816,0,2,0,0
BUR00016496,ACC0002176,2023-04-01,2023-Q2,quarterly_refresh,567,-7,0.7423,0,0,0,0
BUR00016497,ACC0002176,2023-07-01,2023-Q3,annual_review,564,-3,0.7534,0,3,0,0
BUR00016498,ACC0002176,2023-10-01,2023-Q4,behavioral_trigger,561,-3,0.1056,0,0,0,0
BUR00016499,ACC0002176,2024-01-01,2024-Q1,collections_trigger,556,-5,1.0464,0,1,0,0
BUR00016500,ACC0002176,2024-04-01,2024-Q2,behavioral_trigger,553,-3,0.4341,0,1,0,0
BUR00016501,ACC0002176,2024-07-01,2024-Q3,behavioral_trigger,547,-6,0.9655,0,0,0,0
BUR00016502,ACC0002176,2024-10-01,2024-Q4,cli_review,545,-2,0.1774,0,1,0,0
BUR00016503,ACC0002177,2021-10-01,2021-Q4,annual_review,849,0,0.1315,0,1,0,0
BUR00016504,ACC0002177,2022-01-01,2022-Q1,collections_trigger,849,0,0.3189,0,2,0,0
BUR00016505,ACC0002177,2022-04-01,2022-Q2,collections_trigger,850,1,0.6066,0,0,0,0
BUR00016506,ACC0002177,2022-07-01,2022-Q3,quarterly_refresh,850,2,0.4659,0,2,0,0
BUR00016507,ACC0002177,2022-10-01,2022-Q4,cli_review,850,2,0.6281,0,2,0,0
BUR00016508,ACC0002177,2023-01-01,2023-Q1,collections_trigger,850,0,0.1304,0,2,0,0
BUR00016509,ACC0002177,2023-04-01,2023-Q2,quarterly_refresh,850,4,0.3947,0,1,0,0
BUR00016510,ACC0002177,2023-07-01,2023-Q3,quarterly_refresh,850,2,0.6794,0,0,0,0
BUR00016511,ACC0002177,2023-10-01,2023-Q4,collections_trigger,850,4,0.565,0,1,0,0
BUR00016512,ACC0002177,2024-01-01,2024-Q1,quarterly_refresh,850,4,0.2269,0,3,0,0
BUR00016513,ACC0002177,2024-04-01,2024-Q2,quarterly_refresh,850,0,0.2092,0,1,0,0
BUR00016514,ACC0002177,2024-07-01,2024-Q3,cli_review,850,3,0.5808,0,3,0,0
BUR00016515,ACC0002177,2024-10-01,2024-Q4,behavioral_trigger,850,1,0.0826,0,3,0,0
BUR00016516,ACC0002178,2022-10-01,2022-Q4,behavioral_trigger,629,0,0.8488,0,3,0,0
BUR00016517,ACC0002178,2023-01-01,2023-Q1,annual_review,629,0,0.5125,0,2,0,0
BUR00016518,ACC0002178,2023-04-01,2023-Q2,cli_review,629,0,1.0076,0,0,0,0
BUR00016519,ACC0002178,2023-07-01,2023-Q3,behavioral_trigger,629,0,0.806,0,3,0,0
BUR00016520,ACC0002178,2023-10-01,2023-Q4,cli_review,629,0,0.2453,0,0,0,0
BUR00016521,ACC0002178,2024-01-01,2024-Q1,annual_review,629,0,0.2283,0,1,0,0
BUR00016522,ACC0002178,2024-04-01,2024-Q2,annual_review,629,0,0.3348,0,1,0,0
BUR00016523,ACC0002179,2022-10-01,2022-Q4,quarterly_refresh,640,0,0.417,0,3,0,0
BUR00016524,ACC0002179,2023-01-01,2023-Q1,behavioral_trigger,640,0,0.3628,0,2,0,0
BUR00016525,ACC0002179,2023-04-01,2023-Q2,annual_review,640,0,0.1161,0,0,0,0
BUR00016526,ACC0002179,2023-07-01,2023-Q3,annual_review,640,0,0.424,0,3,0,0
BUR00016527,ACC0002179,2023-10-01,2023-Q4,behavioral_trigger,640,0,0.6595,0,0,0,0
BUR00016528,ACC0002179,2024-01-01,2024-Q1,collections_trigger,640,0,0.259,0,1,0,0
BUR00016529,ACC0002179,2024-04-01,2024-Q2,annual_review,640,0,0.5708,0,1,0,0
BUR00016530,ACC0002179,2024-07-01,2024-Q3,quarterly_refresh,640,0,0.4674,0,2,0,0
BUR00016531,ACC0002179,2024-10-01,2024-Q4,cli_review,640,0,1.0789,0,1,0,0
BUR00016532,ACC0002180,2024-01-01,2024-Q1,annual_review,707,0,0.0946,0,0,0,0
BUR00016533,ACC0002180,2024-04-01,2024-Q2,cli_review,707,0,0.7973,0,3,0,0
BUR00016534,ACC0002180,2024-07-01,2024-Q3,collections_trigger,707,0,0.8291,0,1,0,0
BUR00016535,ACC0002180,2024-10-01,2024-Q4,annual_review,707,0,0.7015,0,3,0,0
BUR00016536,ACC0002181,2023-10-01,2023-Q4,collections_trigger,566,-6,0.2133,0,0,0,0
BUR00016537,ACC0002181,2024-01-01,2024-Q1,cli_review,566,0,0.6959,0,2,0,0
BUR00016538,ACC0002181,2024-04-01,2024-Q2,annual_review,545,-21,0.6525,0,2,0,0
BUR00016539,ACC0002181,2024-07-01,2024-Q3,collections_trigger,528,-17,0.7943,1,3,0,0
BUR00016540,ACC0002181,2024-10-01,2024-Q4,cli_review,506,-22,0.4685,0,2,0,0
BUR00016541,ACC0002182,2021-07-01,2021-Q3,cli_review,538,-2,0.7532,0,1,0,0
BUR00016542,ACC0002182,2021-10-01,2021-Q4,annual_review,536,-2,0.4081,0,3,0,0
BUR00016543,ACC0002182,2022-01-01,2022-Q1,cli_review,529,-7,0.8906,0,1,0,0
BUR00016544,ACC0002182,2022-04-01,2022-Q2,collections_trigger,526,-3,0.1347,0,1,0,0
BUR00016545,ACC0002182,2022-07-01,2022-Q3,cli_review,520,-6,0.8602,0,1,0,0
BUR00016546,ACC0002182,2022-10-01,2022-Q4,collections_trigger,515,-5,0.4728,0,1,0,0
BUR00016547,ACC0002182,2023-01-01,2023-Q1,collections_trigger,513,-2,0.7105,0,3,0,0
BUR00016548,ACC0002182,2023-04-01,2023-Q2,cli_review,509,-4,0.2632,0,0,0,0
BUR00016549,ACC0002182,2023-07-01,2023-Q3,cli_review,506,-3,0.5571,0,3,0,0
BUR00016550,ACC0002182,2023-10-01,2023-Q4,quarterly_refresh,504,-2,0.9767,0,3,0,0
BUR00016551,ACC0002182,2024-01-01,2024-Q1,cli_review,502,-2,0.6698,0,3,0,0
BUR00016552,ACC0002182,2024-04-01,2024-Q2,cli_review,498,-4,0.6522,0,0,0,0
BUR00016553,ACC0002182,2024-07-01,2024-Q3,behavioral_trigger,492,-6,0.1296,0,1,0,0
BUR00016554,ACC0002182,2024-10-01,2024-Q4,annual_review,488,-4,0.2648,0,2,0,0
BUR00016555,ACC0002183,2023-10-01,2023-Q4,behavioral_trigger,720,0,0.6589,0,1,0,0
BUR00016556,ACC0002183,2024-01-01,2024-Q1,collections_trigger,720,0,0.1737,0,2,0,0
BUR00016557,ACC0002183,2024-04-01,2024-Q2,quarterly_refresh,720,0,0.1437,0,1,0,0
BUR00016558,ACC0002183,2024-07-01,2024-Q3,annual_review,720,0,0.7626,0,1,0,0
BUR00016559,ACC0002183,2024-10-01,2024-Q4,quarterly_refresh,720,0,0.1565,0,0,0,0
BUR00016560,ACC0002184,2024-07-01,2024-Q3,cli_review,694,0,0.3959,0,0,0,0
BUR00016561,ACC0002184,2024-10-01,2024-Q4,collections_trigger,694,0,0.6596,0,0,0,0
BUR00016562,ACC0002185,2021-10-01,2021-Q4,cli_review,576,-2,0.4632,0,0,0,0
BUR00016563,ACC0002185,2022-01-01,2022-Q1,cli_review,571,-5,0.1422,0,2,0,0
BUR00016564,ACC0002185,2022-04-01,2022-Q2,quarterly_refresh,571,0,0.7743,0,3,0,0
BUR00016565,ACC0002185,2022-07-01,2022-Q3,collections_trigger,568,-3,0.5929,0,2,0,0
BUR00016566,ACC0002185,2022-10-01,2022-Q4,behavioral_trigger,562,-6,0.5147,0,2,0,0
BUR00016567,ACC0002185,2023-01-01,2023-Q1,collections_trigger,557,-5,0.4818,0,2,0,0
BUR00016568,ACC0002185,2023-04-01,2023-Q2,cli_review,555,-2,0.4043,0,3,0,0
BUR00016569,ACC0002185,2023-07-01,2023-Q3,behavioral_trigger,552,-3,0.4841,0,2,0,0
BUR00016570,ACC0002185,2023-10-01,2023-Q4,cli_review,548,-4,0.1282,0,1,0,0
BUR00016571,ACC0002185,2024-01-01,2024-Q1,behavioral_trigger,546,-2,0.8445,0,0,0,0
BUR00016572,ACC0002185,2024-04-01,2024-Q2,cli_review,543,-3,0.1094,0,3,0,0
BUR00016573,ACC0002185,2024-07-01,2024-Q3,behavioral_trigger,539,-4,0.1811,0,2,0,0
BUR00016574,ACC0002185,2024-10-01,2024-Q4,quarterly_refresh,538,-1,0.7412,0,2,0,0
BUR00016575,ACC0002186,2024-01-01,2024-Q1,annual_review,622,0,0.7628,0,1,0,0
BUR00016576,ACC0002186,2024-04-01,2024-Q2,collections_trigger,622,0,0.7966,0,0,0,0
BUR00016577,ACC0002186,2024-07-01,2024-Q3,collections_trigger,622,0,0.0988,0,3,0,0
BUR00016578,ACC0002187,2021-07-01,2021-Q3,behavioral_trigger,605,-6,0.5839,0,1,0,0
BUR00016579,ACC0002187,2021-10-01,2021-Q4,quarterly_refresh,604,-1,0.4981,0,3,0,0
BUR00016580,ACC0002187,2022-01-01,2022-Q1,annual_review,601,-3,0.1372,0,2,0,0
BUR00016581,ACC0002187,2022-04-01,2022-Q2,cli_review,598,-3,0.0483,0,3,0,0
BUR00016582,ACC0002187,2022-07-01,2022-Q3,quarterly_refresh,593,-5,0.7107,0,2,0,0
BUR00016583,ACC0002187,2022-10-01,2022-Q4,quarterly_refresh,586,-7,0.4318,0,3,0,0
BUR00016584,ACC0002187,2023-01-01,2023-Q1,collections_trigger,582,-4,0.6049,0,2,0,0
BUR00016585,ACC0002187,2023-04-01,2023-Q2,behavioral_trigger,569,-13,0.2828,0,1,0,0
BUR00016586,ACC0002187,2023-07-01,2023-Q3,quarterly_refresh,550,-19,0.2377,0,1,0,0
BUR00016587,ACC0002187,2023-10-01,2023-Q4,cli_review,540,-10,0.5842,0,3,0,0
BUR00016588,ACC0002187,2024-01-01,2024-Q1,cli_review,521,-19,0.5123,0,0,0,0
BUR00016589,ACC0002187,2024-04-01,2024-Q2,annual_review,503,-18,0.6287,0,1,0,0
BUR00016590,ACC0002187,2024-07-01,2024-Q3,cli_review,485,-18,0.4735,0,3,0,0
BUR00016591,ACC0002187,2024-10-01,2024-Q4,cli_review,464,-21,0.4953,1,2,1,0
BUR00016592,ACC0002188,2024-04-01,2024-Q2,cli_review,674,0,0.2297,0,0,0,0
BUR00016593,ACC0002188,2024-07-01,2024-Q3,behavioral_trigger,674,0,0.5671,0,3,0,0
BUR00016594,ACC0002188,2024-10-01,2024-Q4,quarterly_refresh,674,0,0.5,0,3,0,0
BUR00016595,ACC0002189,2024-10-01,2024-Q4,behavioral_trigger,679,0,0.5158,0,0,0,0
BUR00016596,ACC0002190,2021-07-01,2021-Q3,quarterly_refresh,700,0,0.6371,0,1,0,0
BUR00016597,ACC0002190,2021-10-01,2021-Q4,behavioral_trigger,700,0,0.2443,0,1,0,0
BUR00016598,ACC0002190,2022-01-01,2022-Q1,annual_review,700,0,0.6019,0,2,0,0
BUR00016599,ACC0002190,2022-04-01,2022-Q2,annual_review,700,0,0.5172,0,0,0,0
BUR00016600,ACC0002190,2022-07-01,2022-Q3,collections_trigger,700,0,0.8351,0,2,0,0
BUR00016601,ACC0002190,2022-10-01,2022-Q4,cli_review,700,0,0.1948,0,0,0,0
BUR00016602,ACC0002190,2023-01-01,2023-Q1,annual_review,700,0,0.4756,0,0,0,0
BUR00016603,ACC0002190,2023-04-01,2023-Q2,behavioral_trigger,700,0,0.619,0,0,0,0
BUR00016604,ACC0002190,2023-07-01,2023-Q3,quarterly_refresh,700,0,0.1127,0,2,0,0
BUR00016605,ACC0002190,2023-10-01,2023-Q4,collections_trigger,700,0,0.4898,0,0,0,0
BUR00016606,ACC0002190,2024-01-01,2024-Q1,collections_trigger,700,0,0.7059,0,3,0,0
BUR00016607,ACC0002190,2024-04-01,2024-Q2,behavioral_trigger,700,0,0.093,0,1,0,0
BUR00016608,ACC0002190,2024-07-01,2024-Q3,cli_review,700,0,0.3284,0,3,0,0
BUR00016609,ACC0002190,2024-10-01,2024-Q4,quarterly_refresh,700,0,0.1996,0,0,0,0
BUR00016610,ACC0002191,2023-01-01,2023-Q1,behavioral_trigger,622,0,0.4927,0,0,0,0
BUR00016611,ACC0002191,2023-04-01,2023-Q2,cli_review,622,0,0.8905,0,3,0,0
BUR00016612,ACC0002191,2023-07-01,2023-Q3,behavioral_trigger,622,0,0.7134,0,3,0,0
BUR00016613,ACC0002191,2023-10-01,2023-Q4,behavioral_trigger,622,0,0.5551,0,3,0,0
BUR00016614,ACC0002191,2024-01-01,2024-Q1,quarterly_refresh,622,0,0.9484,0,1,0,0
BUR00016615,ACC0002191,2024-04-01,2024-Q2,behavioral_trigger,622,0,0.6694,0,3,0,0
BUR00016616,ACC0002191,2024-07-01,2024-Q3,cli_review,622,0,0.2738,0,3,0,0
BUR00016617,ACC0002191,2024-10-01,2024-Q4,cli_review,622,0,0.8732,0,3,0,0
BUR00016618,ACC0002192,2024-01-01,2024-Q1,quarterly_refresh,626,0,0.4568,0,1,0,0
BUR00016619,ACC0002192,2024-04-01,2024-Q2,behavioral_trigger,626,0,0.3601,0,1,0,0
BUR00016620,ACC0002192,2024-07-01,2024-Q3,collections_trigger,626,0,0.6894,0,0,0,0
BUR00016621,ACC0002192,2024-10-01,2024-Q4,behavioral_trigger,626,0,0.3904,0,3,0,0
BUR00016622,ACC0002193,2022-07-01,2022-Q3,annual_review,743,0,0.1194,0,2,0,0
BUR00016623,ACC0002193,2022-10-01,2022-Q4,behavioral_trigger,743,0,0.6433,0,0,0,0
BUR00016624,ACC0002193,2023-01-01,2023-Q1,cli_review,743,0,0.267,0,1,0,0
BUR00016625,ACC0002193,2023-04-01,2023-Q2,quarterly_refresh,743,0,0.1262,0,3,0,0
BUR00016626,ACC0002193,2023-07-01,2023-Q3,collections_trigger,743,0,0.071,0,1,0,0
BUR00016627,ACC0002193,2023-10-01,2023-Q4,cli_review,743,0,0.2706,0,1,0,0
BUR00016628,ACC0002193,2024-01-01,2024-Q1,quarterly_refresh,743,0,0.7632,0,3,0,0
BUR00016629,ACC0002193,2024-04-01,2024-Q2,behavioral_trigger,743,0,0.5781,0,0,0,0
BUR00016630,ACC0002193,2024-07-01,2024-Q3,quarterly_refresh,743,0,0.7079,0,0,0,0
BUR00016631,ACC0002193,2024-10-01,2024-Q4,collections_trigger,743,0,0.7464,0,3,0,0
BUR00016632,ACC0002194,2023-04-01,2023-Q2,quarterly_refresh,551,-6,0.5048,0,0,0,0
BUR00016633,ACC0002194,2023-07-01,2023-Q3,cli_review,547,-4,0.5452,0,3,0,0
BUR00016634,ACC0002194,2023-10-01,2023-Q4,behavioral_trigger,547,0,0.5003,0,1,0,0
BUR00016635,ACC0002194,2024-01-01,2024-Q1,cli_review,541,-6,0.0614,0,0,0,0
BUR00016636,ACC0002194,2024-04-01,2024-Q2,annual_review,536,-5,0.3561,0,3,0,0
BUR00016637,ACC0002194,2024-07-01,2024-Q3,collections_trigger,531,-5,0.0687,0,3,0,0
BUR00016638,ACC0002194,2024-10-01,2024-Q4,cli_review,530,-1,0.3929,0,3,0,0
BUR00016639,ACC0002195,2022-07-01,2022-Q3,collections_trigger,628,0,0.3984,0,3,0,0
BUR00016640,ACC0002195,2022-10-01,2022-Q4,collections_trigger,628,0,0.1619,0,1,0,0
BUR00016641,ACC0002195,2023-01-01,2023-Q1,quarterly_refresh,628,0,0.528,0,1,0,0
BUR00016642,ACC0002195,2023-04-01,2023-Q2,quarterly_refresh,628,0,0.8519,0,0,0,0
BUR00016643,ACC0002195,2023-07-01,2023-Q3,cli_review,628,0,0.5113,0,2,0,0
BUR00016644,ACC0002195,2023-10-01,2023-Q4,annual_review,628,0,0.5438,0,0,0,0
BUR00016645,ACC0002195,2024-01-01,2024-Q1,collections_trigger,628,0,0.3545,0,2,0,0
BUR00016646,ACC0002195,2024-04-01,2024-Q2,cli_review,628,0,0.2875,0,0,0,0
BUR00016647,ACC0002195,2024-07-01,2024-Q3,quarterly_refresh,628,0,0.2541,0,0,0,0
BUR00016648,ACC0002195,2024-10-01,2024-Q4,behavioral_trigger,628,0,0.2701,0,2,0,0
BUR00016649,ACC0002196,2024-01-01,2024-Q1,behavioral_trigger,630,0,0.0817,0,0,0,0
BUR00016650,ACC0002196,2024-04-01,2024-Q2,behavioral_trigger,630,0,0.2634,0,3,0,0
BUR00016651,ACC0002196,2024-07-01,2024-Q3,cli_review,630,0,0.2781,0,3,0,0
BUR00016652,ACC0002196,2024-10-01,2024-Q4,cli_review,630,0,0.6519,0,1,0,0
BUR00016653,ACC0002197,2023-07-01,2023-Q3,annual_review,756,0,0.6874,0,1,0,0
BUR00016654,ACC0002197,2023-10-01,2023-Q4,quarterly_refresh,756,0,0.5288,0,0,0,0
BUR00016655,ACC0002197,2024-01-01,2024-Q1,quarterly_refresh,756,0,0.8318,0,3,0,0
BUR00016656,ACC0002197,2024-04-01,2024-Q2,collections_trigger,756,0,0.1012,0,0,0,0
BUR00016657,ACC0002197,2024-07-01,2024-Q3,collections_trigger,756,0,0.776,0,1,0,0
BUR00016658,ACC0002197,2024-10-01,2024-Q4,quarterly_refresh,756,0,0.2271,0,2,0,0
BUR00016659,ACC0002198,2022-07-01,2022-Q3,quarterly_refresh,574,-6,0.1255,0,2,0,0
BUR00016660,ACC0002198,2022-10-01,2022-Q4,behavioral_trigger,567,-7,0.2106,0,3,0,0
BUR00016661,ACC0002198,2023-01-01,2023-Q1,cli_review,561,-6,0.8498,0,1,0,0
BUR00016662,ACC0002198,2023-04-01,2023-Q2,behavioral_trigger,555,-6,0.4891,0,1,0,0
BUR00016663,ACC0002198,2023-07-01,2023-Q3,cli_review,554,-1,0.7177,0,3,0,0
BUR00016664,ACC0002198,2023-10-01,2023-Q4,collections_trigger,553,-1,0.1892,0,3,0,0
BUR00016665,ACC0002198,2024-01-01,2024-Q1,cli_review,548,-5,0.8132,0,3,0,0
BUR00016666,ACC0002198,2024-04-01,2024-Q2,annual_review,546,-2,0.2202,0,1,0,0
BUR00016667,ACC0002198,2024-07-01,2024-Q3,quarterly_refresh,541,-5,0.5712,0,2,0,0
BUR00016668,ACC0002198,2024-10-01,2024-Q4,behavioral_trigger,534,-7,0.8919,0,0,0,0
BUR00016669,ACC0002199,2023-01-01,2023-Q1,behavioral_trigger,550,-5,0.9517,0,0,0,0
BUR00016670,ACC0002199,2023-04-01,2023-Q2,collections_trigger,544,-6,0.8735,0,3,0,0
BUR00016671,ACC0002199,2023-07-01,2023-Q3,collections_trigger,543,-1,0.3782,0,1,0,0
BUR00016672,ACC0002199,2023-10-01,2023-Q4,annual_review,542,-1,0.5803,0,3,0,0
BUR00016673,ACC0002199,2024-01-01,2024-Q1,behavioral_trigger,535,-7,0.6711,0,3,0,0
BUR00016674,ACC0002199,2024-04-01,2024-Q2,annual_review,534,-1,0.6005,0,3,0,0
BUR00016675,ACC0002199,2024-07-01,2024-Q3,annual_review,527,-7,0.6732,0,0,0,0
