interaction_id,account_id,interaction_date,interaction_month,channel,interaction_type,hardship_flag,payment_plan_enrolled,dispute_filed,resolved_flag,duration_minutes,months_on_book,digital_login_last_30d
SVC000011758,ACC0001396,2023-02-22,2023-02,phone,credit_limit_request,0,0,0,0,7,9,16
SVC000011759,ACC0001396,2023-07-18,2023-07,app,payment_inquiry,0,0,0,1,4,14,3
SVC000011760,ACC0001396,2024-02-05,2024-02,chat,credit_limit_request,0,0,0,1,1,21,5
SVC000011761,ACC0001396,2024-02-03,2024-02,app,rate_inquiry,0,0,0,1,6,21,5
SVC000011762,ACC0001396,2024-02-13,2024-02,branch,dispute_filed,0,0,1,1,4,21,5
SVC000011763,ACC0001396,2024-04-13,2024-04,phone,credit_limit_request,0,0,0,1,41,23,18
SVC000011764,ACC0001396,2024-04-01,2024-04,app,general_inquiry,0,0,0,0,7,23,18
SVC000011765,ACC0001396,2024-04-10,2024-04,phone,hardship_request,1,0,0,0,29,23,18
SVC000011766,ACC0001396,2024-06-10,2024-06,phone,dispute_filed,0,0,1,0,16,25,10
SVC000011767,ACC0001396,2024-08-25,2024-08,chat,payment_inquiry,0,0,0,1,5,27,16
SVC000011768,ACC0001397,2023-12-27,2023-12,app,payment_inquiry,0,0,0,1,8,7,17
SVC000011769,ACC0001397,2023-12-20,2023-12,phone,balance_inquiry,0,0,0,1,15,7,17
SVC000011770,ACC0001397,2023-12-12,2023-12,phone,general_inquiry,0,0,0,0,15,7,17
SVC000011771,ACC0001397,2024-03-12,2024-03,app,general_inquiry,0,0,0,1,4,10,15
SVC000011772,ACC0001398,2023-10-22,2023-10,ivr,payment_inquiry,0,0,0,1,6,1,4
SVC000011773,ACC0001398,2023-11-10,2023-11,chat,general_inquiry,0,0,0,0,6,2,15
SVC000011774,ACC0001398,2023-11-27,2023-11,phone,payment_inquiry,0,0,0,0,28,2,15
SVC000011775,ACC0001398,2023-11-09,2023-11,phone,balance_inquiry,0,0,0,0,36,2,15
SVC000011776,ACC0001398,2024-01-15,2024-01,branch,dispute_filed,0,0,1,1,3,4,7
SVC000011777,ACC0001398,2024-05-22,2024-05,phone,balance_inquiry,0,0,0,1,41,8,12
SVC000011778,ACC0001398,2024-05-13,2024-05,chat,general_inquiry,0,0,0,1,6,8,12
SVC000011779,ACC0001398,2024-05-11,2024-05,app,balance_inquiry,0,0,0,1,2,8,12
SVC000011780,ACC0001398,2024-08-25,2024-08,chat,payment_inquiry,0,0,0,1,7,11,8
SVC000011781,ACC0001398,2024-08-13,2024-08,phone,rate_inquiry,0,0,0,1,35,11,8
SVC000011782,ACC0001399,2021-04-19,2021-04,app,credit_limit_request,0,0,0,1,1,1,5
SVC000011783,ACC0001399,2021-04-14,2021-04,phone,rate_inquiry,0,0,0,1,8,1,5
SVC000011784,ACC0001399,2021-04-06,2021-04,chat,balance_inquiry,0,0,0,1,1,1,5
SVC000011785,ACC0001399,2021-05-23,2021-05,phone,credit_limit_request,0,0,0,1,36,2,3
SVC000011786,ACC0001399,2022-07-27,2022-07,phone,dispute_filed,0,0,1,0,15,16,0
SVC000011787,ACC0001399,2022-08-07,2022-08,phone,general_inquiry,0,0,0,1,10,17,5
SVC000011788,ACC0001399,2022-08-05,2022-08,phone,balance_inquiry,0,0,0,1,34,17,5
SVC000011789,ACC0001399,2022-10-21,2022-10,phone,fraud_report,0,0,0,0,34,19,13
SVC000011790,ACC0001399,2022-11-03,2022-11,app,payment_inquiry,0,0,0,0,6,20,17
SVC000011791,ACC0001399,2022-11-11,2022-11,phone,balance_inquiry,0,0,0,1,19,20,17
SVC000011792,ACC0001399,2022-11-23,2022-11,ivr,dispute_filed,0,0,1,0,8,20,17
SVC000011793,ACC0001399,2023-01-26,2023-01,app,balance_inquiry,0,0,0,0,7,22,0
SVC000011794,ACC0001399,2023-01-10,2023-01,chat,hardship_request,1,0,0,1,6,22,0
SVC000011795,ACC0001399,2023-01-06,2023-01,app,balance_inquiry,0,0,0,1,8,22,0
SVC000011796,ACC0001399,2023-08-06,2023-08,phone,payment_plan_setup,0,1,0,1,30,29,13
SVC000011797,ACC0001399,2023-08-21,2023-08,branch,balance_inquiry,0,0,0,1,8,29,13
SVC000011798,ACC0001399,2023-10-28,2023-10,chat,rate_inquiry,0,0,0,1,6,31,15
SVC000011799,ACC0001399,2023-10-19,2023-10,phone,payment_inquiry,0,0,0,1,17,31,15
SVC000011800,ACC0001399,2023-11-08,2023-11,app,credit_limit_request,0,0,0,0,4,32,15
SVC000011801,ACC0001399,2023-11-13,2023-11,phone,balance_inquiry,0,0,0,1,44,32,15
SVC000011802,ACC0001399,2023-11-18,2023-11,app,payment_inquiry,0,0,0,0,7,32,15
SVC000011803,ACC0001399,2024-01-10,2024-01,chat,credit_limit_request,0,0,0,0,6,34,11
SVC000011804,ACC0001399,2024-02-07,2024-02,app,payment_plan_setup,0,1,0,1,6,35,12
SVC000011805,ACC0001399,2024-02-13,2024-02,app,credit_limit_request,0,0,0,1,3,35,12
SVC000011806,ACC0001399,2024-02-04,2024-02,phone,payment_inquiry,0,0,0,1,7,35,12
SVC000011807,ACC0001399,2024-04-06,2024-04,app,hardship_request,1,0,0,1,9,37,17
SVC000011808,ACC0001399,2024-04-07,2024-04,app,balance_inquiry,0,0,0,1,5,37,17
SVC000011809,ACC0001399,2024-04-25,2024-04,chat,balance_inquiry,0,0,0,1,2,37,17
SVC000011810,ACC0001399,2024-08-03,2024-08,app,fraud_report,0,0,0,1,8,41,5
SVC000011811,ACC0001399,2024-08-12,2024-08,phone,general_inquiry,0,0,0,1,14,41,5
SVC000011812,ACC0001399,2024-08-16,2024-08,ivr,balance_inquiry,0,0,0,1,1,41,5
SVC000011813,ACC0001400,2022-11-03,2022-11,chat,balance_inquiry,0,0,0,1,7,6,8
SVC000011814,ACC0001400,2022-11-25,2022-11,phone,payment_inquiry,0,0,0,1,14,6,8
SVC000011815,ACC0001400,2022-11-06,2022-11,chat,balance_inquiry,0,0,0,1,7,6,8
SVC000011816,ACC0001401,2024-01-27,2024-01,app,rate_inquiry,0,0,0,1,8,2,5
SVC000011817,ACC0001401,2024-03-17,2024-03,ivr,payment_inquiry,0,0,0,1,8,4,14
SVC000011818,ACC0001401,2024-03-02,2024-03,app,credit_limit_request,0,0,0,1,5,4,14
SVC000011819,ACC0001401,2024-06-19,2024-06,ivr,general_inquiry,0,0,0,1,7,7,11
SVC000011820,ACC0001401,2024-06-04,2024-06,app,rate_inquiry,0,0,0,1,5,7,11
SVC000011821,ACC0001401,2024-09-03,2024-09,phone,payment_inquiry,0,0,0,1,7,10,16
SVC000011822,ACC0001401,2024-09-05,2024-09,chat,payment_inquiry,0,0,0,1,1,10,16
SVC000011823,ACC0001401,2024-09-05,2024-09,app,general_inquiry,0,0,0,1,6,10,16
SVC000011824,ACC0001401,2024-10-15,2024-10,phone,payment_inquiry,0,0,0,1,38,11,7
SVC000011825,ACC0001402,2023-06-24,2023-06,chat,general_inquiry,0,0,0,1,3,5,8
SVC000011826,ACC0001402,2023-08-07,2023-08,app,fraud_report,0,0,0,1,6,7,2
SVC000011827,ACC0001402,2023-08-03,2023-08,app,balance_inquiry,0,0,0,1,4,7,2
SVC000011828,ACC0001402,2024-06-18,2024-06,app,dispute_filed,0,0,1,1,9,17,6
SVC000011829,ACC0001402,2024-07-03,2024-07,phone,balance_inquiry,0,0,0,1,43,18,0
SVC000011830,ACC0001402,2024-12-13,2024-12,phone,rate_inquiry,0,0,0,1,38,23,6
SVC000011831,ACC0001402,2024-12-15,2024-12,app,rate_inquiry,0,0,0,0,3,23,6
SVC000011832,ACC0001402,2024-12-02,2024-12,phone,balance_inquiry,0,0,0,1,34,23,6
SVC000011833,ACC0001403,2022-06-14,2022-06,chat,payment_inquiry,0,0,0,1,9,7,4
SVC000011834,ACC0001403,2022-07-01,2022-07,phone,payment_inquiry,0,0,0,1,38,8,11
SVC000011835,ACC0001403,2022-07-24,2022-07,branch,credit_limit_request,0,0,0,1,2,8,11
SVC000011836,ACC0001403,2024-08-06,2024-08,phone,balance_inquiry,0,0,0,1,16,33,8
SVC000011837,ACC0001403,2024-08-04,2024-08,phone,fraud_report,0,0,0,1,10,33,8
SVC000011838,ACC0001404,2024-06-14,2024-06,app,payment_inquiry,0,0,0,1,5,5,2
SVC000011839,ACC0001404,2024-06-27,2024-06,phone,general_inquiry,0,0,0,1,9,5,2
SVC000011840,ACC0001404,2024-06-18,2024-06,app,general_inquiry,0,0,0,1,6,5,2
SVC000011841,ACC0001404,2024-08-19,2024-08,phone,payment_inquiry,0,0,0,1,40,7,8
SVC000011842,ACC0001404,2024-08-23,2024-08,phone,payment_inquiry,0,0,0,1,24,7,8
SVC000011843,ACC0001405,2021-09-07,2021-09,phone,dispute_filed,0,0,1,1,43,3,0
SVC000011844,ACC0001405,2021-09-03,2021-09,phone,payment_inquiry,0,0,0,1,39,3,0
SVC000011845,ACC0001405,2021-09-18,2021-09,phone,dispute_filed,0,0,1,1,24,3,0
SVC000011846,ACC0001405,2021-11-22,2021-11,app,payment_inquiry,0,0,0,1,5,5,12
SVC000011847,ACC0001405,2021-11-26,2021-11,phone,balance_inquiry,0,0,0,1,12,5,12
SVC000011848,ACC0001405,2022-02-13,2022-02,phone,dispute_filed,0,0,1,1,22,8,7
SVC000011849,ACC0001405,2022-12-07,2022-12,ivr,payment_inquiry,0,0,0,1,6,18,10
SVC000011850,ACC0001406,2023-12-14,2023-12,phone,payment_inquiry,0,0,0,1,36,4,2
SVC000011851,ACC0001406,2023-12-11,2023-12,chat,payment_inquiry,0,0,0,1,9,4,2
SVC000011852,ACC0001406,2024-01-11,2024-01,chat,balance_inquiry,0,0,0,1,3,5,18
SVC000011853,ACC0001406,2024-01-16,2024-01,phone,balance_inquiry,0,0,0,0,30,5,18
SVC000011854,ACC0001406,2024-07-12,2024-07,phone,rate_inquiry,0,0,0,1,28,11,10
SVC000011855,ACC0001406,2024-12-18,2024-12,ivr,balance_inquiry,0,0,0,0,5,16,13
SVC000011856,ACC0001407,2024-05-02,2024-05,app,rate_inquiry,0,0,0,1,1,8,5
SVC000011857,ACC0001408,2024-10-11,2024-10,chat,balance_inquiry,0,0,0,1,7,4,6
SVC000011858,ACC0001408,2024-10-21,2024-10,phone,payment_inquiry,0,0,0,1,22,4,6
SVC000011859,ACC0001408,2024-10-20,2024-10,phone,payment_inquiry,0,0,0,1,24,4,6
SVC000011860,ACC0001409,2022-07-05,2022-07,app,balance_inquiry,0,0,0,1,9,1,10
SVC000011861,ACC0001409,2024-04-04,2024-04,app,rate_inquiry,0,0,0,1,1,22,2
SVC000011862,ACC0001409,2024-08-15,2024-08,app,balance_inquiry,0,0,0,1,1,26,19
SVC000011863,ACC0001409,2024-08-12,2024-08,phone,dispute_filed,0,0,1,0,38,26,19
SVC000011864,ACC0001409,2024-08-08,2024-08,phone,payment_inquiry,0,0,0,1,24,26,19
SVC000011865,ACC0001410,2022-05-25,2022-05,phone,general_inquiry,0,0,0,1,36,1,7
SVC000011866,ACC0001410,2022-05-06,2022-05,phone,dispute_filed,0,0,1,1,6,1,7
SVC000011867,ACC0001410,2022-05-07,2022-05,ivr,general_inquiry,0,0,0,0,1,1,7
SVC000011868,ACC0001410,2022-10-01,2022-10,phone,payment_inquiry,0,0,0,1,25,6,15
SVC000011869,ACC0001410,2022-11-07,2022-11,ivr,balance_inquiry,0,0,0,1,9,7,4
SVC000011870,ACC0001410,2023-04-22,2023-04,phone,credit_limit_request,0,0,0,1,37,12,4
SVC000011871,ACC0001410,2023-04-01,2023-04,app,fraud_report,0,0,0,1,8,12,4
SVC000011872,ACC0001410,2023-04-08,2023-04,app,credit_limit_request,0,0,0,1,5,12,4
SVC000011873,ACC0001410,2023-09-27,2023-09,phone,dispute_filed,0,0,1,1,8,17,11
SVC000011874,ACC0001410,2023-10-25,2023-10,branch,balance_inquiry,0,0,0,1,6,18,19
SVC000011875,ACC0001410,2023-12-20,2023-12,phone,credit_limit_request,0,0,0,1,23,20,10
SVC000011876,ACC0001410,2023-12-02,2023-12,app,credit_limit_request,0,0,0,0,1,20,10
SVC000011877,ACC0001410,2023-12-19,2023-12,chat,fraud_report,0,0,0,1,2,20,10
SVC000011878,ACC0001410,2024-01-17,2024-01,app,rate_inquiry,0,0,0,1,2,21,11
SVC000011879,ACC0001410,2024-01-25,2024-01,app,fraud_report,0,0,0,1,1,21,11
SVC000011880,ACC0001411,2023-08-15,2023-08,chat,balance_inquiry,0,0,0,1,1,4,2
SVC000011881,ACC0001411,2023-10-15,2023-10,app,balance_inquiry,0,0,0,1,2,6,10
SVC000011882,ACC0001411,2024-01-02,2024-01,chat,dispute_filed,0,0,1,1,1,9,7
SVC000011883,ACC0001411,2024-01-03,2024-01,ivr,payment_inquiry,0,0,0,1,7,9,7
SVC000011884,ACC0001411,2024-01-04,2024-01,app,credit_limit_request,0,0,0,1,9,9,7
SVC000011885,ACC0001411,2024-05-14,2024-05,chat,rate_inquiry,0,0,0,1,6,13,13
SVC000011886,ACC0001411,2024-05-24,2024-05,phone,payment_inquiry,0,0,0,0,2,13,13
SVC000011887,ACC0001411,2024-05-25,2024-05,chat,balance_inquiry,0,0,0,1,5,13,13
SVC000011888,ACC0001411,2024-12-20,2024-12,app,hardship_request,1,0,0,1,2,20,8
SVC000011889,ACC0001412,2022-05-02,2022-05,app,rate_inquiry,0,0,0,0,5,1,11
SVC000011890,ACC0001412,2022-05-15,2022-05,chat,dispute_filed,0,0,1,1,3,1,11
SVC000011891,ACC0001412,2022-05-12,2022-05,chat,payment_inquiry,0,0,0,1,5,1,11
SVC000011892,ACC0001412,2022-07-19,2022-07,ivr,balance_inquiry,0,0,0,0,8,3,15
SVC000011893,ACC0001412,2022-10-17,2022-10,phone,balance_inquiry,0,0,0,1,21,6,13
SVC000011894,ACC0001412,2022-11-01,2022-11,app,payment_inquiry,0,0,0,1,3,7,4
SVC000011895,ACC0001412,2022-11-06,2022-11,phone,dispute_filed,0,0,1,1,31,7,4
SVC000011896,ACC0001412,2022-11-18,2022-11,app,payment_inquiry,0,0,0,1,6,7,4
SVC000011897,ACC0001412,2023-05-14,2023-05,chat,balance_inquiry,0,0,0,1,6,13,13
SVC000011898,ACC0001412,2023-05-14,2023-05,app,dispute_filed,0,0,1,1,8,13,13
SVC000011899,ACC0001412,2023-12-08,2023-12,phone,rate_inquiry,0,0,0,1,35,20,19
SVC000011900,ACC0001412,2023-12-13,2023-12,app,general_inquiry,0,0,0,0,9,20,19
SVC000011901,ACC0001412,2023-12-14,2023-12,app,general_inquiry,0,0,0,1,3,20,19
SVC000011902,ACC0001412,2024-01-25,2024-01,chat,credit_limit_request,0,0,0,1,5,21,14
SVC000011903,ACC0001412,2024-01-06,2024-01,phone,dispute_filed,0,0,1,0,33,21,14
SVC000011904,ACC0001412,2024-04-09,2024-04,branch,dispute_filed,0,0,1,1,2,24,19
SVC000011905,ACC0001412,2024-04-18,2024-04,ivr,general_inquiry,0,0,0,1,5,24,19
SVC000011906,ACC0001412,2024-04-15,2024-04,chat,credit_limit_request,0,0,0,1,5,24,19
SVC000011907,ACC0001412,2024-05-24,2024-05,phone,balance_inquiry,0,0,0,1,4,25,13
SVC000011908,ACC0001412,2024-06-04,2024-06,branch,rate_inquiry,0,0,0,1,9,26,4
SVC000011909,ACC0001412,2024-06-23,2024-06,app,general_inquiry,0,0,0,1,8,26,4
SVC000011910,ACC0001412,2024-06-02,2024-06,phone,payment_inquiry,0,0,0,1,12,26,4
SVC000011911,ACC0001412,2024-10-25,2024-10,chat,balance_inquiry,0,0,0,1,3,30,2
SVC000011912,ACC0001413,2022-12-11,2022-12,app,payment_inquiry,0,0,0,1,2,4,14
SVC000011913,ACC0001413,2022-12-26,2022-12,app,payment_inquiry,0,0,0,1,2,4,14
SVC000011914,ACC0001413,2023-09-19,2023-09,phone,balance_inquiry,0,0,0,1,2,13,5
SVC000011915,ACC0001413,2023-09-24,2023-09,app,dispute_filed,0,0,1,0,5,13,5
SVC000011916,ACC0001413,2023-09-21,2023-09,phone,credit_limit_request,0,0,0,1,3,13,5
SVC000011917,ACC0001414,2023-04-27,2023-04,chat,dispute_filed,0,0,1,1,5,4,13
SVC000011918,ACC0001414,2024-10-27,2024-10,phone,dispute_filed,0,0,1,1,29,22,13
SVC000011919,ACC0001416,2023-05-27,2023-05,chat,credit_limit_request,0,0,0,1,5,8,17
SVC000011920,ACC0001416,2023-05-21,2023-05,chat,hardship_request,1,0,0,1,6,8,17
SVC000011921,ACC0001416,2023-05-05,2023-05,app,payment_inquiry,0,0,0,1,1,8,17
SVC000011922,ACC0001416,2023-06-05,2023-06,app,balance_inquiry,0,0,0,1,9,9,2
SVC000011923,ACC0001416,2023-10-19,2023-10,app,balance_inquiry,0,0,0,1,8,13,18
SVC000011924,ACC0001416,2023-12-27,2023-12,chat,rate_inquiry,0,0,0,1,6,15,17
SVC000011925,ACC0001416,2023-12-24,2023-12,chat,rate_inquiry,0,0,0,1,7,15,17
SVC000011926,ACC0001417,2023-12-26,2023-12,app,dispute_filed,0,0,1,1,8,4,7
SVC000011927,ACC0001417,2023-12-15,2023-12,app,payment_inquiry,0,0,0,1,5,4,7
SVC000011928,ACC0001417,2023-12-19,2023-12,phone,rate_inquiry,0,0,0,1,42,4,7
SVC000011929,ACC0001417,2024-03-25,2024-03,ivr,credit_limit_request,0,0,0,1,1,7,3
SVC000011930,ACC0001417,2024-03-21,2024-03,phone,balance_inquiry,0,0,0,1,30,7,3
SVC000011931,ACC0001418,2022-09-14,2022-09,app,general_inquiry,0,0,0,1,1,10,18
SVC000011932,ACC0001418,2022-09-25,2022-09,phone,dispute_filed,0,0,1,1,42,10,18
SVC000011933,ACC0001418,2024-01-02,2024-01,chat,payment_inquiry,0,0,0,1,4,26,0
SVC000011934,ACC0001418,2024-02-06,2024-02,ivr,general_inquiry,0,0,0,1,5,27,0
SVC000011935,ACC0001418,2024-02-21,2024-02,phone,dispute_filed,0,0,1,1,23,27,0
SVC000011936,ACC0001418,2024-02-08,2024-02,app,dispute_filed,0,0,1,1,7,27,0
SVC000011937,ACC0001418,2024-12-27,2024-12,chat,general_inquiry,0,0,0,1,1,37,0
SVC000011938,ACC0001418,2024-12-21,2024-12,phone,general_inquiry,0,0,0,1,9,37,0
SVC000011939,ACC0001418,2024-12-21,2024-12,phone,payment_inquiry,0,0,0,1,4,37,0
SVC000011940,ACC0001419,2024-01-06,2024-01,chat,credit_limit_request,0,0,0,1,4,3,1
SVC000011941,ACC0001419,2024-01-27,2024-01,app,hardship_request,1,0,0,1,9,3,1
SVC000011942,ACC0001419,2024-01-26,2024-01,phone,payment_inquiry,0,0,0,1,17,3,1
SVC000011943,ACC0001419,2024-04-13,2024-04,phone,balance_inquiry,0,0,0,1,44,6,6
SVC000011944,ACC0001419,2024-04-19,2024-04,chat,payment_inquiry,0,0,0,1,1,6,6
SVC000011945,ACC0001419,2024-05-04,2024-05,phone,payment_inquiry,0,0,0,1,29,7,14
SVC000011946,ACC0001419,2024-05-04,2024-05,app,balance_inquiry,0,0,0,1,5,7,14
SVC000011947,ACC0001420,2022-12-20,2022-12,phone,balance_inquiry,0,0,0,1,4,11,6
SVC000011948,ACC0001420,2022-12-03,2022-12,phone,payment_inquiry,0,0,0,1,7,11,6
SVC000011949,ACC0001420,2023-09-10,2023-09,chat,payment_inquiry,0,0,0,1,9,20,8
SVC000011950,ACC0001420,2023-09-28,2023-09,app,credit_limit_request,0,0,0,1,4,20,8
SVC000011951,ACC0001420,2023-09-20,2023-09,chat,general_inquiry,0,0,0,1,9,20,8
SVC000011952,ACC0001420,2023-10-19,2023-10,branch,rate_inquiry,0,0,0,0,7,21,5
SVC000011953,ACC0001420,2023-10-14,2023-10,ivr,payment_inquiry,0,0,0,0,5,21,5
SVC000011954,ACC0001420,2024-02-15,2024-02,phone,hardship_request,1,0,0,1,30,25,17
SVC000011955,ACC0001421,2022-09-27,2022-09,phone,rate_inquiry,0,0,0,0,24,1,17
SVC000011956,ACC0001421,2023-06-18,2023-06,phone,balance_inquiry,0,0,0,1,20,10,14
SVC000011957,ACC0001421,2023-12-12,2023-12,phone,credit_limit_request,0,0,0,1,21,16,8
SVC000011958,ACC0001421,2023-12-07,2023-12,phone,general_inquiry,0,0,0,1,17,16,8
SVC000011959,ACC0001421,2024-04-24,2024-04,ivr,dispute_filed,0,0,1,1,1,20,4
SVC000011960,ACC0001421,2024-04-23,2024-04,app,payment_plan_setup,0,1,0,1,1,20,4
SVC000011961,ACC0001422,2021-08-02,2021-08,chat,payment_plan_setup,0,1,0,1,7,2,8
SVC000011962,ACC0001422,2021-08-17,2021-08,chat,balance_inquiry,0,0,0,1,4,2,8
SVC000011963,ACC0001422,2022-04-07,2022-04,chat,payment_inquiry,0,0,0,1,1,10,6
SVC000011964,ACC0001422,2022-05-10,2022-05,phone,dispute_filed,0,0,1,1,19,11,6
SVC000011965,ACC0001422,2022-05-25,2022-05,phone,payment_inquiry,0,0,0,1,22,11,6
SVC000011966,ACC0001422,2022-06-07,2022-06,phone,payment_inquiry,0,0,0,1,25,12,14
SVC000011967,ACC0001422,2022-06-15,2022-06,phone,credit_limit_request,0,0,0,1,16,12,14
SVC000011968,ACC0001422,2022-08-11,2022-08,ivr,payment_inquiry,0,0,0,1,1,14,4
SVC000011969,ACC0001422,2022-08-21,2022-08,phone,dispute_filed,0,0,1,0,20,14,4
SVC000011970,ACC0001422,2022-08-16,2022-08,phone,payment_plan_setup,0,1,0,0,36,14,4
SVC000011971,ACC0001422,2022-09-07,2022-09,app,payment_inquiry,0,0,0,1,2,15,13
SVC000011972,ACC0001422,2022-09-06,2022-09,branch,credit_limit_request,0,0,0,1,5,15,13
SVC000011973,ACC0001422,2022-11-23,2022-11,chat,balance_inquiry,0,0,0,1,3,17,9
SVC000011974,ACC0001422,2022-11-16,2022-11,phone,balance_inquiry,0,0,0,1,17,17,9
SVC000011975,ACC0001422,2022-11-27,2022-11,phone,rate_inquiry,0,0,0,0,26,17,9
SVC000011976,ACC0001422,2023-11-16,2023-11,app,balance_inquiry,0,0,0,1,5,29,12
SVC000011977,ACC0001422,2023-12-14,2023-12,chat,general_inquiry,0,0,0,1,8,30,14
SVC000011978,ACC0001422,2024-09-02,2024-09,phone,dispute_filed,0,0,1,1,39,39,12
SVC000011979,ACC0001422,2024-10-26,2024-10,app,general_inquiry,0,0,0,1,1,40,8
SVC000011980,ACC0001422,2024-11-09,2024-11,chat,credit_limit_request,0,0,0,1,2,41,13
SVC000011981,ACC0001422,2024-12-23,2024-12,chat,balance_inquiry,0,0,0,0,8,42,8
SVC000011982,ACC0001423,2024-12-23,2024-12,chat,dispute_filed,0,0,1,1,6,5,7
SVC000011983,ACC0001423,2024-12-27,2024-12,phone,payment_inquiry,0,0,0,1,14,5,7
SVC000011984,ACC0001424,2022-09-18,2022-09,chat,rate_inquiry,0,0,0,1,4,7,0
SVC000011985,ACC0001424,2023-02-23,2023-02,phone,dispute_filed,0,0,1,1,32,12,6
SVC000011986,ACC0001424,2023-02-06,2023-02,phone,payment_inquiry,0,0,0,1,34,12,6
SVC000011987,ACC0001424,2023-02-20,2023-02,phone,rate_inquiry,0,0,0,1,13,12,6
SVC000011988,ACC0001424,2024-05-15,2024-05,phone,balance_inquiry,0,0,0,1,35,27,10
SVC000011989,ACC0001424,2024-05-22,2024-05,phone,payment_inquiry,0,0,0,1,21,27,10
SVC000011990,ACC0001424,2024-05-21,2024-05,chat,rate_inquiry,0,0,0,1,5,27,10
SVC000011991,ACC0001424,2024-08-28,2024-08,branch,credit_limit_request,0,0,0,1,4,30,16
SVC000011992,ACC0001424,2024-08-11,2024-08,app,payment_inquiry,0,0,0,1,7,30,16
SVC000011993,ACC0001424,2024-08-19,2024-08,chat,rate_inquiry,0,0,0,1,7,30,16
SVC000011994,ACC0001424,2024-12-15,2024-12,phone,balance_inquiry,0,0,0,1,3,34,18
SVC000011995,ACC0001424,2024-12-18,2024-12,app,dispute_filed,0,0,1,1,4,34,18
SVC000011996,ACC0001425,2023-06-17,2023-06,phone,hardship_request,1,0,0,1,10,3,8
SVC000011997,ACC0001425,2023-06-22,2023-06,app,rate_inquiry,0,0,0,1,7,3,8
SVC000011998,ACC0001425,2023-08-27,2023-08,app,payment_inquiry,0,0,0,0,4,5,19
SVC000011999,ACC0001425,2024-04-03,2024-04,phone,dispute_filed,0,0,1,1,28,13,15
SVC000012000,ACC0001425,2024-04-03,2024-04,app,payment_inquiry,0,0,0,1,6,13,15
SVC000012001,ACC0001425,2024-10-09,2024-10,chat,payment_inquiry,0,0,0,0,4,19,10
SVC000012002,ACC0001425,2024-10-22,2024-10,phone,balance_inquiry,0,0,0,1,41,19,10
SVC000012003,ACC0001425,2024-10-17,2024-10,phone,balance_inquiry,0,0,0,1,14,19,10
SVC000012004,ACC0001425,2024-11-28,2024-11,app,balance_inquiry,0,0,0,1,1,20,10
SVC000012005,ACC0001425,2024-11-22,2024-11,phone,general_inquiry,0,0,0,1,29,20,10
SVC000012006,ACC0001427,2023-09-27,2023-09,chat,balance_inquiry,0,0,0,1,1,3,5
SVC000012007,ACC0001427,2023-09-17,2023-09,phone,credit_limit_request,0,0,0,1,4,3,5
SVC000012008,ACC0001427,2023-09-02,2023-09,app,balance_inquiry,0,0,0,0,3,3,5
SVC000012009,ACC0001427,2023-10-08,2023-10,app,rate_inquiry,0,0,0,0,4,4,1
SVC000012010,ACC0001427,2024-09-25,2024-09,ivr,payment_plan_setup,0,1,0,1,2,15,10
SVC000012011,ACC0001427,2024-09-24,2024-09,app,payment_inquiry,0,0,0,1,9,15,10
SVC000012012,ACC0001427,2024-10-05,2024-10,phone,rate_inquiry,0,0,0,0,31,16,6
SVC000012013,ACC0001430,2024-12-23,2024-12,phone,general_inquiry,0,0,0,1,34,14,9
SVC000012014,ACC0001430,2024-12-08,2024-12,chat,payment_inquiry,0,0,0,1,6,14,9
SVC000012015,ACC0001430,2024-12-28,2024-12,branch,balance_inquiry,0,0,0,1,9,14,9
SVC000012016,ACC0001431,2024-08-12,2024-08,phone,payment_plan_setup,0,1,0,1,28,3,14
SVC000012017,ACC0001431,2024-08-09,2024-08,ivr,dispute_filed,0,0,1,1,5,3,14
SVC000012018,ACC0001431,2024-08-23,2024-08,chat,balance_inquiry,0,0,0,1,7,3,14
SVC000012019,ACC0001432,2021-10-15,2021-10,phone,hardship_request,1,0,0,1,25,7,2
SVC000012020,ACC0001432,2021-10-12,2021-10,app,balance_inquiry,0,0,0,1,3,7,2
SVC000012021,ACC0001432,2021-10-17,2021-10,app,balance_inquiry,0,0,0,1,3,7,2
SVC000012022,ACC0001432,2022-11-11,2022-11,app,payment_inquiry,0,0,0,0,8,20,4
SVC000012023,ACC0001432,2022-11-24,2022-11,phone,payment_inquiry,0,0,0,1,15,20,4
SVC000012024,ACC0001433,2021-12-22,2021-12,app,payment_plan_setup,0,1,0,0,2,7,9
SVC000012025,ACC0001433,2021-12-11,2021-12,phone,balance_inquiry,0,0,0,1,10,7,9
SVC000012026,ACC0001434,2022-10-08,2022-10,chat,hardship_request,1,0,0,1,1,8,14
SVC000012027,ACC0001434,2022-10-08,2022-10,phone,payment_inquiry,0,0,0,1,29,8,14
SVC000012028,ACC0001434,2022-10-01,2022-10,phone,balance_inquiry,0,0,0,1,43,8,14
SVC000012029,ACC0001434,2023-06-22,2023-06,chat,credit_limit_request,0,0,0,1,7,16,19
SVC000012030,ACC0001434,2023-11-22,2023-11,chat,dispute_filed,0,0,1,1,6,21,11
SVC000012031,ACC0001434,2023-11-13,2023-11,app,payment_inquiry,0,0,0,1,4,21,11
SVC000012032,ACC0001434,2023-11-24,2023-11,app,dispute_filed,0,0,1,1,8,21,11
