application_id,account_id,application_date,app_channel,bureau_score_at_app,credit_line_requested,credit_line_approved,decision,decline_reason_code,bureau_utilization_at_app,bureau_inquiries_at_app,bureau_derogatory_count,bureau_oldest_tradeline_yrs
APP00002575,ACC0002575,2022-08-12,online,723,7498,5500.0,approved,,0.5923,4,0,1.3
APP00002576,ACC0002576,2021-10-27,online,663,4300,3100.0,approved,,0.3479,2,0,17.0
APP00002577,ACC0002577,2023-10-03,partner_refer,697,6706,4800.0,approved,,0.1943,5,0,7.1
APP00002578,ACC0002578,2021-03-30,pre_approved,837,7237,7500.0,approved,,0.1519,2,0,3.3
APP00002579,ACC0002579,2023-08-24,in_store,626,3508,2900.0,approved,,0.4387,0,0,3.4
APP00002580,ACC0002580,2022-07-08,online,554,406,400.0,approved,,0.4579,1,0,13.2
APP00002581,ACC0002581,2024-09-20,online,788,10907,7300.0,approved,,0.6103,2,0,7.8
APP00002582,ACC0002582,2021-09-18,online,695,7029,4900.0,approved,,0.6151,7,0,1.5
APP00002583,ACC0002583,2022-07-09,in_store,626,5315,3900.0,approved,,0.0216,4,1,3.6
APP00002584,ACC0002584,2023-08-22,direct_mail,572,1911,1300.0,approved,,0.1148,0,0,11.8
APP00002585,ACC0002585,2021-05-19,in_store,629,4751,3300.0,approved,,0.4762,4,0,2.1
APP00002586,ACC0002586,2022-02-06,online,720,3352,3000.0,approved,,0.1838,1,0,5.3
APP00002587,ACC0002587,2023-02-20,online,667,3319,3500.0,approved,,0.4314,3,2,1.2
APP00002588,ACC0002588,2024-06-25,online,717,7599,5300.0,approved,,0.0483,1,0,12.8
APP00002589,ACC0002589,2023-07-09,direct_mail,600,823,600.0,approved,,0.09,0,0,16.4
APP00002590,ACC0002590,2021-08-24,pre_approved,724,5833,6400.0,approved,,0.6028,0,0,10.9
APP00002591,ACC0002591,2024-07-24,pre_approved,833,9145,8400.0,approved,,0.079,0,0,14.2
APP00002592,ACC0002592,2022-01-22,in_store,666,1344,1400.0,approved,,0.0197,6,0,17.0
APP00002593,ACC0002593,2022-12-28,partner_refer,734,8389,6200.0,approved,,0.1208,6,0,3.5
APP00002594,ACC0002594,2023-04-04,online,623,3853,3600.0,approved,,0.4312,7,2,5.6
APP00002595,ACC0002595,2023-04-20,in_store,794,6464,5200.0,approved,,0.2239,4,0,1.8
APP00002596,ACC0002596,2024-01-07,in_store,798,9213,9200.0,approved,,0.0269,2,0,6.3
APP00002597,ACC0002597,2021-03-15,online,652,1224,1500.0,approved,,0.1151,7,2,18.6
APP00002598,ACC0002598,2023-05-14,online,746,8547,6100.0,approved,,0.4924,1,0,12.7
APP00002599,ACC0002599,2024-08-31,online,704,6828,6700.0,approved,,0.3706,3,0,13.6
APP00002600,ACC0002600,2022-11-26,pre_approved,735,4053,4600.0,approved,,0.0908,0,0,9.5
APP00002601,ACC0002601,2021-08-21,online,781,10815,11900.0,approved,,0.4006,4,0,5.2
APP00002602,ACC0002602,2023-04-10,pre_approved,638,2340,2700.0,approved,,0.5286,7,0,7.3
APP00002603,ACC0002603,2023-05-14,partner_refer,785,6374,5300.0,approved,,0.6078,3,0,17.0
APP00002604,ACC0002604,2022-06-27,direct_mail,682,5197,3800.0,approved,,0.4291,5,0,13.5
APP00002605,ACC0002605,2023-11-23,in_store,823,5321,5400.0,approved,,0.5618,2,0,1.8
APP00002606,ACC0002606,2021-07-16,in_store,687,6952,6000.0,approved,,0.0685,4,0,19.5
APP00002607,ACC0002607,2024-09-30,online,617,1264,1000.0,approved,,0.4937,3,2,18.2
APP00002608,ACC0002608,2024-03-14,online,690,3908,3400.0,approved,,0.478,1,0,8.7
APP00002609,ACC0002609,2024-06-25,online,577,899,900.0,approved,,0.1075,2,1,4.3
APP00002610,ACC0002610,2022-04-06,online,749,9946,6900.0,approved,,0.1413,1,0,7.5
APP00002611,ACC0002611,2022-07-21,in_store,641,4313,2900.0,approved,,0.5379,0,0,15.5
APP00002612,ACC0002612,2023-10-13,partner_refer,607,622,500.0,approved,,0.5894,4,1,7.9
APP00002613,ACC0002613,2021-01-16,online,672,3005,3600.0,approved,,0.2808,1,2,1.7
APP00002614,ACC0002614,2023-06-27,in_store,831,14873,11400.0,approved,,0.5687,2,0,4.8
APP00002615,ACC0002615,2022-02-20,online,666,3544,3100.0,approved,,0.238,0,0,16.7
APP00002616,ACC0002616,2023-08-20,pre_approved,728,4203,4400.0,approved,,0.5691,2,0,7.4
APP00002617,ACC0002617,2021-03-13,in_store,736,3791,4300.0,approved,,0.544,7,0,10.1
APP00002618,ACC0002618,2023-02-08,in_store,782,13250,12800.0,approved,,0.5136,0,0,2.3
APP00002619,ACC0002619,2022-08-17,online,658,3266,2600.0,approved,,0.6291,7,2,14.0
APP00002620,ACC0002620,2021-10-06,in_store,654,2974,2200.0,approved,,0.6069,2,1,9.8
APP00002621,ACC0002621,2021-11-29,online,809,8186,6400.0,approved,,0.1482,6,0,6.5
APP00002622,ACC0002622,2022-11-11,direct_mail,715,5211,3800.0,approved,,0.4051,6,0,6.1
APP00002623,ACC0002623,2024-07-05,in_store,818,11755,9500.0,approved,,0.4993,6,0,20.0
APP00002624,ACC0002624,2023-10-31,online,601,1148,900.0,approved,,0.5631,0,0,9.8
APP00002625,ACC0002625,2021-09-02,in_store,694,5431,5300.0,approved,,0.4402,7,0,11.5
APP00002626,ACC0002626,2023-09-01,in_store,676,2720,2500.0,approved,,0.3508,0,1,7.7
APP00002627,ACC0002627,2021-12-16,pre_approved,734,5645,5100.0,approved,,0.2147,5,0,3.2
APP00002628,ACC0002628,2021-12-10,partner_refer,699,3479,4100.0,approved,,0.586,1,0,16.9
APP00002629,ACC0002629,2021-04-02,online,625,3390,2600.0,approved,,0.1568,1,2,18.5
APP00002630,ACC0002630,2023-03-15,in_store,691,5799,6400.0,approved,,0.5657,2,0,11.4
APP00002631,ACC0002631,2021-06-01,direct_mail,791,7526,5300.0,approved,,0.2209,5,0,17.6
APP00002632,ACC0002632,2021-11-19,direct_mail,636,1658,1600.0,approved,,0.2041,5,2,13.9
APP00002633,ACC0002633,2023-03-25,online,844,14997,10600.0,approved,,0.399,5,0,5.7
APP00002634,ACC0002634,2021-01-27,online,780,8465,6600.0,approved,,0.5184,4,0,6.3
APP00002635,ACC0002635,2023-01-20,pre_approved,793,14863,12200.0,approved,,0.2741,2,0,17.9
APP00002636,ACC0002636,2024-07-19,online,758,5443,6100.0,approved,,0.0766,0,0,10.0
APP00002637,ACC0002637,2023-05-25,online,677,1745,1400.0,approved,,0.1828,6,0,8.8
APP00002638,ACC0002638,2021-04-24,in_store,678,3569,2900.0,approved,,0.549,5,1,8.6
APP00002639,ACC0002639,2022-06-28,online,720,7173,5500.0,approved,,0.1664,6,0,19.1
APP00002640,ACC0002640,2023-07-03,pre_approved,645,3486,2800.0,approved,,0.0274,3,1,2.6
APP00002641,ACC0002641,2023-11-18,in_store,815,6058,6100.0,approved,,0.539,4,0,17.6
APP00002642,ACC0002642,2023-05-23,online,678,4215,3200.0,approved,,0.3592,6,0,4.0
APP00002643,ACC0002643,2024-03-25,online,675,3247,2700.0,approved,,0.4682,7,2,6.2
APP00002644,ACC0002644,2023-09-18,online,657,3038,2400.0,approved,,0.2843,5,1,13.0
APP00002645,ACC0002645,2021-12-09,partner_refer,727,4287,3200.0,approved,,0.2603,1,0,14.2
APP00002646,ACC0002646,2024-02-04,in_store,651,4191,3800.0,approved,,0.1769,6,0,16.5
APP00002647,ACC0002647,2021-07-08,in_store,750,9984,7100.0,approved,,0.5253,3,0,5.4
APP00002648,ACC0002648,2024-01-25,pre_approved,837,4857,5300.0,approved,,0.4865,5,0,1.8
APP00002649,ACC0002649,2021-02-20,in_store,769,12365,10100.0,approved,,0.0686,6,0,9.0
APP00002650,ACC0002650,2023-01-12,partner_refer,546,1079,800.0,approved,,0.1268,0,1,17.3
APP00002651,ACC0002651,2021-04-22,in_store,787,12107,9900.0,approved,,0.4886,7,0,16.9
APP00002652,ACC0002652,2021-11-20,online,753,5586,4000.0,approved,,0.2712,7,0,18.0
APP00002653,ACC0002653,2024-04-10,direct_mail,629,3988,4000.0,approved,,0.4462,4,1,7.2
APP00002654,ACC0002654,2023-03-30,direct_mail,756,2834,2600.0,approved,,0.086,1,0,1.8
APP00002655,ACC0002655,2022-08-20,online,751,7529,6000.0,approved,,0.5724,0,0,17.0
APP00002656,ACC0002656,2021-06-07,direct_mail,651,1705,1700.0,approved,,0.2889,7,0,17.2
APP00002657,ACC0002657,2021-04-05,online,731,3065,3200.0,approved,,0.0792,6,0,7.7
APP00002658,ACC0002658,2022-12-16,direct_mail,681,3860,3400.0,approved,,0.002,5,0,3.4
APP00002659,ACC0002659,2023-01-02,in_store,779,6241,6400.0,approved,,0.5588,0,0,1.3
APP00002660,ACC0002660,2023-02-02,pre_approved,623,5002,4000.0,approved,,0.6454,0,2,10.9
APP00002661,ACC0002661,2021-01-15,online,789,5225,5800.0,approved,,0.5642,5,0,16.1
APP00002662,ACC0002662,2022-07-27,online,590,714,800.0,approved,,0.5246,7,0,11.4
APP00002663,ACC0002663,2021-07-18,online,584,1082,1000.0,approved,,0.0586,0,0,4.0
APP00002664,ACC0002664,2023-09-04,online,624,2121,1700.0,approved,,0.4577,7,1,10.0
APP00002665,ACC0002665,2024-01-15,direct_mail,633,5718,4000.0,approved,,0.2681,5,1,8.5
APP00002666,ACC0002666,2024-05-06,direct_mail,631,3210,2600.0,approved,,0.4175,1,2,5.3
APP00002667,ACC0002667,2021-05-14,online,601,1047,800.0,approved,,0.0793,6,1,15.6
APP00002668,ACC0002668,2021-10-15,in_store,676,3354,2500.0,approved,,0.451,6,0,12.5
APP00002669,ACC0002669,2023-09-24,pre_approved,649,3413,3100.0,approved,,0.6423,7,2,13.8
APP00002670,ACC0002670,2021-11-14,online,665,1877,1600.0,approved,,0.4004,5,1,4.9
APP00002671,ACC0002671,2024-07-16,in_store,661,2886,2700.0,approved,,0.0571,5,2,15.4
APP00002672,ACC0002672,2021-10-03,in_store,813,19502,14800.0,approved,,0.3174,1,0,15.5
APP00002673,ACC0002673,2023-05-18,in_store,709,10162,6900.0,approved,,0.2791,6,0,8.7
APP00002674,ACC0002674,2021-01-14,direct_mail,799,6173,6400.0,approved,,0.5155,5,0,12.9
APP00002675,ACC0002675,2021-08-19,online,727,2659,2700.0,approved,,0.3049,3,0,8.3
APP00002676,ACC0002676,2023-10-23,online,611,1500,1200.0,approved,,0.104,7,2,4.3
APP00002677,ACC0002677,2022-05-10,online,742,3395,2600.0,approved,,0.497,6,0,12.1
APP00002678,ACC0002678,2023-10-24,direct_mail,758,6030,6400.0,approved,,0.0393,4,0,15.6
APP00002679,ACC0002679,2023-06-03,in_store,678,1621,2000.0,approved,,0.4903,2,2,16.3
APP00002680,ACC0002680,2023-04-17,online,725,5645,5700.0,approved,,0.2854,0,0,15.6
APP00002681,ACC0002681,2024-04-20,online,630,1888,1400.0,approved,,0.6385,5,1,12.5
APP00002682,ACC0002682,2022-11-28,partner_refer,829,10060,10000.0,approved,,0.1775,2,0,14.9
APP00002683,ACC0002683,2022-09-20,online,799,7905,5600.0,approved,,0.1848,0,0,12.2
APP00002684,ACC0002684,2022-11-23,pre_approved,638,1742,1500.0,approved,,0.493,0,1,15.6
APP00002685,ACC0002685,2022-08-07,in_store,821,5906,5800.0,approved,,0.0209,4,0,12.9
APP00002686,ACC0002686,2022-05-10,in_store,844,16902,11400.0,approved,,0.6136,6,0,15.4
APP00002687,ACC0002687,2022-12-26,online,712,7372,6700.0,approved,,0.3152,3,0,3.5
APP00002688,ACC0002688,2024-09-26,direct_mail,546,1540,1400.0,approved,,0.3999,6,0,5.5
APP00002689,ACC0002689,2021-11-07,in_store,652,2056,1800.0,approved,,0.6216,0,1,8.1
APP00002690,ACC0002690,2022-07-05,in_store,757,3901,2900.0,approved,,0.0892,4,0,12.8
APP00002691,ACC0002691,2022-09-23,in_store,699,8246,6000.0,approved,,0.2843,2,0,1.1
APP00002692,ACC0002692,2021-02-08,in_store,712,5495,3900.0,approved,,0.5373,2,0,19.0
APP00002693,ACC0002693,2024-05-25,online,656,1635,1400.0,approved,,0.5325,0,2,16.7
APP00002694,ACC0002694,2021-05-11,pre_approved,680,5259,5000.0,approved,,0.3543,0,0,9.9
APP00002695,ACC0002695,2022-07-29,online,544,409,500.0,approved,,0.0525,1,1,13.2
APP00002696,ACC0002696,2024-03-08,online,707,3573,4400.0,approved,,0.2538,5,0,18.5
APP00002697,ACC0002697,2021-10-29,in_store,717,5136,4100.0,approved,,0.3616,1,0,15.8
APP00002698,ACC0002698,2022-01-19,in_store,626,1239,1000.0,approved,,0.4073,6,1,5.8
APP00002699,ACC0002699,2023-03-17,pre_approved,798,18171,12600.0,approved,,0.3649,4,0,10.7
APP00002700,ACC0002700,2024-01-20,online,675,2330,2700.0,approved,,0.152,1,0,9.2
APP00002701,ACC0002701,2023-07-19,direct_mail,574,1680,1300.0,approved,,0.5629,5,0,9.9
APP00002702,ACC0002702,2021-04-29,online,680,4605,5700.0,approved,,0.2905,6,0,12.4
APP00002703,ACC0002703,2024-09-15,online,598,1164,1300.0,approved,,0.3751,2,0,1.2
APP00002704,ACC0002704,2024-05-30,online,788,12122,11100.0,approved,,0.1646,7,0,10.1
APP00002705,ACC0002705,2023-04-12,online,744,4040,4300.0,approved,,0.2841,0,0,10.9
APP00002706,ACC0002706,2024-01-01,in_store,554,815,800.0,approved,,0.5292,2,0,11.3
APP00002707,ACC0002707,2023-06-01,partner_refer,730,6030,5400.0,approved,,0.1519,5,0,8.3
APP00002708,ACC0002708,2023-06-23,online,621,1947,1800.0,approved,,0.5319,2,0,9.5
APP00002709,ACC0002709,2024-09-18,direct_mail,690,6221,5400.0,approved,,0.622,6,0,19.9
APP00002710,ACC0002710,2023-06-30,partner_refer,731,3553,3700.0,approved,,0.4958,1,0,4.0
APP00002711,ACC0002711,2021-11-25,online,657,1782,1400.0,approved,,0.524,2,1,11.3
APP00002712,ACC0002712,2021-01-28,in_store,616,1098,1300.0,approved,,0.5369,2,2,7.4
APP00002713,ACC0002713,2021-03-15,direct_mail,678,4159,3200.0,approved,,0.3381,6,2,11.4
APP00002714,ACC0002714,2022-11-06,in_store,806,15241,13800.0,approved,,0.5254,6,0,2.1
APP00002715,ACC0002715,2022-09-13,in_store,622,5190,3800.0,approved,,0.5658,5,1,8.4
APP00002716,ACC0002716,2022-06-27,in_store,847,12497,11500.0,approved,,0.3826,3,0,3.8
APP00002717,ACC0002717,2021-04-24,in_store,725,6176,6200.0,approved,,0.482,2,0,6.7
APP00002718,ACC0002718,2021-05-28,in_store,737,4091,3400.0,approved,,0.2302,5,0,14.0
APP00002719,ACC0002719,2022-03-12,online,669,3525,3100.0,approved,,0.4392,3,2,3.7
APP00002720,ACC0002720,2023-06-25,pre_approved,745,6221,4400.0,approved,,0.339,3,0,9.7
APP00002721,ACC0002721,2022-08-26,pre_approved,684,7500,5700.0,approved,,0.6097,2,0,14.5
APP00002722,ACC0002722,2024-05-22,in_store,697,7457,5900.0,approved,,0.443,1,0,1.4
APP00002723,ACC0002723,2024-03-08,online,786,6301,5400.0,approved,,0.4824,4,0,2.0
APP00002724,ACC0002724,2021-01-25,pre_approved,764,18690,13000.0,approved,,0.1224,3,0,7.0
APP00002725,ACC0002725,2021-03-08,online,644,2485,2000.0,approved,,0.256,1,0,15.1
APP00002726,ACC0002726,2021-12-22,online,684,6156,6200.0,approved,,0.5988,4,0,2.3
APP00002727,ACC0002727,2021-03-19,in_store,780,8629,7000.0,approved,,0.173,4,0,19.5
APP00002728,ACC0002728,2022-08-17,in_store,667,2407,1900.0,approved,,0.0515,3,1,11.9
APP00002729,ACC0002729,2022-04-14,online,640,3849,3900.0,approved,,0.4236,1,1,10.2
APP00002730,ACC0002730,2024-04-26,pre_approved,571,368,400.0,approved,,0.248,4,2,10.4
APP00002731,ACC0002731,2023-08-13,online,662,2511,2600.0,approved,,0.6234,4,1,18.8
APP00002732,ACC0002732,2022-07-30,online,837,12361,14100.0,approved,,0.1587,0,0,17.2
APP00002733,ACC0002733,2023-12-24,online,719,4196,3900.0,approved,,0.1174,6,0,19.3
APP00002734,ACC0002734,2021-02-03,online,756,4882,6100.0,approved,,0.3766,0,0,1.1
APP00002735,ACC0002735,2021-04-12,online,644,2734,2400.0,approved,,0.1785,2,2,18.5
APP00002736,ACC0002736,2021-10-18,pre_approved,671,3938,3400.0,approved,,0.4967,4,2,9.5
APP00002737,ACC0002737,2023-02-19,in_store,721,3817,3600.0,approved,,0.368,7,0,5.0
APP00002738,ACC0002738,2022-06-03,online,724,4523,4400.0,approved,,0.5438,2,0,9.5
APP00002739,ACC0002739,2022-05-09,direct_mail,700,6566,5500.0,approved,,0.1465,5,0,7.8
APP00002740,ACC0002740,2024-07-13,direct_mail,651,1414,1300.0,approved,,0.5691,5,1,15.2
APP00002741,ACC0002741,2022-11-17,online,659,1719,1500.0,approved,,0.5883,3,2,7.8
APP00002742,ACC0002742,2023-08-29,direct_mail,798,21236,14300.0,approved,,0.4304,7,0,9.7
APP00002743,ACC0002743,2022-03-30,in_store,638,2928,3400.0,approved,,0.4344,6,2,5.8
APP00002744,ACC0002744,2022-05-09,direct_mail,675,3714,3500.0,approved,,0.0094,2,2,13.9
APP00002745,ACC0002745,2022-05-06,direct_mail,819,7890,8600.0,approved,,0.4,4,0,13.8
APP00002746,ACC0002746,2022-01-18,in_store,651,2218,1500.0,approved,,0.1218,6,0,1.5
APP00002747,ACC0002747,2023-06-05,online,641,4131,3900.0,approved,,0.2221,5,1,8.2
APP00002748,ACC0002748,2021-11-27,in_store,655,4186,3600.0,approved,,0.4698,5,1,17.8
APP00002749,ACC0002749,2021-08-01,online,541,1354,1400.0,approved,,0.0703,0,1,1.7
APP00002750,ACC0002750,2022-04-16,in_store,733,6659,7000.0,approved,,0.6364,3,0,8.6
APP00002751,ACC0002751,2023-12-28,online,652,4076,3900.0,approved,,0.1469,5,2,18.5
APP00002752,ACC0002752,2022-04-20,direct_mail,687,3761,3600.0,approved,,0.1349,5,0,18.7
APP00002753,ACC0002753,2023-04-01,in_store,696,6373,5600.0,approved,,0.575,1,0,17.8
APP00002754,ACC0002754,2022-11-25,in_store,679,4292,3400.0,approved,,0.4359,2,2,18.5
APP00002755,ACC0002755,2023-05-19,pre_approved,705,5007,5400.0,approved,,0.3362,5,0,10.0
APP00002756,ACC0002756,2022-09-20,online,619,713,700.0,approved,,0.4738,0,1,13.7
APP00002757,ACC0002757,2021-05-28,online,638,2197,2100.0,approved,,0.2926,2,2,14.6
APP00002758,ACC0002758,2023-01-26,in_store,658,2934,2600.0,approved,,0.3608,0,0,1.6
APP00002759,ACC0002759,2023-09-28,pre_approved,692,6181,7400.0,approved,,0.5134,7,0,10.5
APP00002760,ACC0002760,2023-10-25,direct_mail,717,4996,5000.0,approved,,0.625,5,0,18.2
APP00002761,ACC0002761,2021-10-08,online,624,1405,1200.0,approved,,0.0982,0,0,5.5
APP00002762,ACC0002762,2021-01-15,in_store,550,768,600.0,approved,,0.5715,1,2,13.8
APP00002763,ACC0002763,2024-05-22,in_store,561,1268,1000.0,approved,,0.4413,6,2,16.9
APP00002764,ACC0002764,2022-07-03,online,704,6084,5400.0,approved,,0.3628,4,0,9.4
APP00002765,ACC0002765,2021-01-26,online,659,1818,1700.0,approved,,0.2161,2,2,3.1
APP00002766,ACC0002766,2022-04-03,in_store,654,4145,4000.0,approved,,0.5399,3,0,19.0
APP00002767,ACC0002767,2022-10-15,online,668,2379,2900.0,approved,,0.6171,6,1,8.1
APP00002768,ACC0002768,2021-06-14,online,624,2862,2300.0,approved,,0.2973,6,0,13.9
APP00002769,ACC0002769,2021-07-16,online,706,7758,5300.0,approved,,0.4987,5,0,11.5
APP00002770,ACC0002770,2022-05-27,online,620,1243,1200.0,approved,,0.5876,4,2,16.5
APP00002771,ACC0002771,2024-04-05,online,695,7772,5200.0,approved,,0.0763,4,0,9.1
APP00002772,ACC0002772,2023-06-27,online,812,12312,8400.0,approved,,0.2994,1,0,7.9
APP00002773,ACC0002773,2024-02-26,in_store,658,2331,2000.0,approved,,0.154,1,0,4.8
APP00002774,ACC0002774,2021-01-17,direct_mail,627,3193,3100.0,approved,,0.0421,5,2,12.0
APP00002775,ACC0002775,2023-11-01,in_store,849,13789,11100.0,approved,,0.068,3,0,9.5
APP00002776,ACC0002776,2022-04-11,in_store,847,11601,11400.0,approved,,0.2194,4,0,3.1
APP00002777,ACC0002777,2023-05-08,online,719,3768,4200.0,approved,,0.0752,3,0,5.2
APP00002778,ACC0002778,2022-09-05,online,569,1672,1500.0,approved,,0.1071,3,1,11.5
APP00002779,ACC0002779,2022-05-04,pre_approved,629,2118,2100.0,approved,,0.3789,6,1,8.3
APP00002780,ACC0002780,2021-10-05,direct_mail,803,11140,10600.0,approved,,0.3476,3,0,3.6
APP00002781,ACC0002781,2022-06-27,pre_approved,564,592,700.0,approved,,0.5939,2,2,18.2
APP00002782,ACC0002782,2022-09-14,online,723,3777,4100.0,approved,,0.1108,7,0,18.7
APP00002783,ACC0002783,2022-04-24,in_store,625,1875,1500.0,approved,,0.1438,0,0,10.8
APP00002784,ACC0002784,2022-10-26,direct_mail,724,5622,6500.0,approved,,0.2376,6,0,14.5
APP00002785,ACC0002785,2022-01-26,pre_approved,635,3177,3800.0,approved,,0.2566,6,1,15.7
APP00002786,ACC0002786,2021-01-01,direct_mail,655,1835,1600.0,approved,,0.45,4,1,7.4
APP00002787,ACC0002787,2024-04-19,pre_approved,550,1664,1300.0,approved,,0.2226,3,0,1.9
APP00002788,ACC0002788,2024-04-21,pre_approved,704,5937,6300.0,approved,,0.0009,3,0,11.8
APP00002789,ACC0002789,2024-07-14,in_store,598,977,900.0,approved,,0.4428,0,1,12.0
APP00002790,ACC0002790,2022-03-11,online,824,14193,10200.0,approved,,0.3879,3,0,16.6
APP00002791,ACC0002791,2022-05-09,in_store,707,7928,5600.0,approved,,0.5353,3,0,11.6
APP00002792,ACC0002792,2023-05-22,in_store,732,7985,6100.0,approved,,0.3869,6,0,4.8
APP00002793,ACC0002793,2022-11-04,pre_approved,682,6995,6000.0,approved,,0.2343,2,0,2.0
APP00002794,ACC0002794,2024-01-14,online,745,4197,4600.0,approved,,0.2636,7,0,7.8
APP00002795,ACC0002795,2023-11-08,in_store,611,914,800.0,approved,,0.3542,4,1,1.3
APP00002796,ACC0002796,2022-10-26,online,826,6392,5900.0,approved,,0.2893,2,0,13.3
APP00002797,ACC0002797,2023-05-30,online,785,15426,10700.0,approved,,0.0818,0,0,13.0
APP00002798,ACC0002798,2021-10-30,online,844,5814,6700.0,approved,,0.1414,6,0,1.4
APP00002799,ACC0002799,2022-08-17,online,724,8908,7000.0,approved,,0.5953,3,0,15.8
APP00002800,ACC0002800,2023-10-19,in_store,638,4424,3100.0,approved,,0.4044,1,2,2.1
APP00002801,ACC0002801,2023-04-24,direct_mail,760,12672,12200.0,approved,,0.1232,5,0,11.0
APP00002802,ACC0002802,2021-07-01,direct_mail,662,2415,3000.0,approved,,0.1732,3,1,16.0
APP00002803,ACC0002803,2023-01-19,in_store,581,1810,1300.0,approved,,0.2557,6,1,9.5
APP00002804,ACC0002804,2022-11-12,in_store,823,9479,6700.0,approved,,0.4711,0,0,1.7
APP00002805,ACC0002805,2023-01-12,direct_mail,775,5645,6500.0,approved,,0.1704,0,0,19.0
APP00002806,ACC0002806,2021-02-19,partner_refer,658,4227,3300.0,approved,,0.5236,0,0,18.5
APP00002807,ACC0002807,2022-09-10,in_store,711,2996,3700.0,approved,,0.1435,2,0,16.7
APP00002808,ACC0002808,2024-01-11,in_store,757,8113,7100.0,approved,,0.4698,7,0,4.0
APP00002809,ACC0002809,2021-08-25,direct_mail,601,695,700.0,approved,,0.3917,1,0,15.8
APP00002810,ACC0002810,2022-05-27,direct_mail,615,873,700.0,approved,,0.3078,5,0,9.6
APP00002811,ACC0002811,2022-08-22,partner_refer,575,1718,1300.0,approved,,0.1903,5,2,13.2
APP00002812,ACC0002812,2023-01-14,online,620,1914,1400.0,approved,,0.1826,1,0,3.4
APP00002813,ACC0002813,2022-12-17,online,761,6730,5700.0,approved,,0.1057,7,0,2.9
APP00002814,ACC0002814,2021-11-14,online,570,423,500.0,approved,,0.6268,0,1,9.4
APP00002815,ACC0002815,2022-01-24,online,593,389,400.0,approved,,0.1443,3,1,16.8
APP00002816,ACC0002816,2023-05-24,online,649,2346,2500.0,approved,,0.4687,1,2,8.3
APP00002817,ACC0002817,2023-10-05,online,747,4367,4100.0,approved,,0.5236,4,0,19.7
APP00002818,ACC0002818,2024-05-13,online,846,7714,5500.0,approved,,0.5011,2,0,8.7
APP00002819,ACC0002819,2021-07-08,online,540,1561,1400.0,approved,,0.3808,4,1,3.4
APP00002820,ACC0002820,2021-04-29,in_store,665,1207,1000.0,approved,,0.5474,2,1,17.3
APP00002821,ACC0002821,2022-10-15,direct_mail,623,1232,1000.0,approved,,0.5028,1,0,10.4
APP00002822,ACC0002822,2022-04-27,partner_refer,707,5832,4700.0,approved,,0.1691,2,0,15.8
APP00002823,ACC0002823,2022-07-26,online,624,3670,3400.0,approved,,0.6121,0,1,4.1
APP00002824,ACC0002824,2023-02-08,in_store,705,3486,2500.0,approved,,0.64,2,0,19.2
APP00002825,ACC0002825,2023-12-18,in_store,620,1561,1300.0,approved,,0.322,3,0,8.1
APP00002826,ACC0002826,2024-05-08,partner_refer,756,5873,6900.0,approved,,0.2261,1,0,8.2
APP00002827,ACC0002827,2024-02-14,direct_mail,847,10710,8200.0,approved,,0.602,0,0,15.5
APP00002828,ACC0002828,2023-07-30,in_store,840,13446,12400.0,approved,,0.1523,4,0,2.1
APP00002829,ACC0002829,2023-06-25,online,826,9721,10900.0,approved,,0.2566,5,0,17.2
APP00002830,ACC0002830,2022-01-21,direct_mail,748,4422,3600.0,approved,,0.5462,5,0,7.9
APP00002831,ACC0002831,2024-09-15,online,823,13549,10800.0,approved,,0.1002,2,0,15.4
